Treatment,Session,GroupID,Round,group_relative_contribution,surplus,gini,success,game
AI,2,29,19,0.770833333333,2.00833333333,0.0398199445983,,linear
AI,2,29,20,0.583333333333,1.48333333333,0.10067114094,,linear
AI,2,30,1,0.5625,1.425,0.109536082474,,linear
AI,2,30,2,0.572916666667,1.45416666667,0.105050933786,,linear
AI,2,30,3,0.677083333333,1.59583333333,0.0932985553772,,linear
AI,2,30,4,0.479166666667,1.34166666667,0.086743772242,,linear
AI,2,30,5,0.479166666667,1.34166666667,0.086743772242,,linear
AI,2,30,6,0.114583333333,0.308333333333,0.177149681529,,linear
AI,2,30,7,0.260416666667,0.579166666667,0.192941952507,,linear
AI,2,30,8,0.395833333333,1.09583333333,0.131709741551,,linear
AI,2,30,9,0.395833333333,1.10833333333,0.125988142292,,linear
AI,2,30,10,0.0208333333333,0.0583333333333,0.231299212598,,linear
AI,2,30,11,0.208333333333,0.433333333333,0.225290697674,,linear
AI,2,30,12,0.0520833333333,0.0958333333333,0.25427756654,,linear
AI,2,30,13,0.0208333333333,0.0333333333333,0.257056451613,,linear
AI,2,30,14,0.0729166666667,0.204166666667,0.192474048443,,linear
AI,2,30,15,0.09375,0.1875,0.243421052632,,linear
AI,2,30,16,0.09375,0.1875,0.243421052632,,linear
AI,2,30,17,0.0208333333333,0.0583333333333,0.231299212598,,linear
AI,2,30,18,0.03125,0.0875,0.222701149425,,linear
AI,2,30,19,0,0,0.25,,linear
AI,2,30,20,0,0,0.25,,linear
AI,2,31,1,0.625,1.6,0.0841346153846,,linear
AI,2,31,2,0.875,2.3,0.0284090909091,,linear
AI,2,31,3,1,2.5,0,,linear
AI,2,31,4,1,2.5,0,,linear
AI,2,31,5,1,2.5,0,,linear
AI,2,31,6,1,2.5,0,,linear
AI,2,31,7,1,2.5,0,,linear
AI,2,31,8,1,2.5,0,,linear
AI,2,31,9,1,2.5,0,,linear
AI,2,31,10,1,2.5,0,,linear
AI,2,31,11,1,2.5,0,,linear
AI,2,31,12,1,2.5,0,,linear
AI,2,31,13,1,2.5,0,,linear
AI,2,31,14,0.875,2.3,0.0284090909091,,linear
AI,2,31,15,1,2.5,0,,linear
AI,2,31,16,1,2.5,0,,linear
AI,2,31,17,0.875,2.3,0.0284090909091,,linear
AI,2,31,18,0.625,1.45,0.114795918367,,linear
AI,2,31,19,0.3125,0.8,0.130208333333,,linear
AI,2,31,20,0.541666666667,1.31666666667,0.130395683453,,linear
AI,2,32,1,1,2.5,0,,linear
AI,2,32,2,1,2.5,0,,linear
AI,2,32,3,1,2.5,0,,linear
AI,2,32,4,1,2.5,0,,linear
AI,2,32,5,1,2.5,0,,linear
AI,2,32,6,1,2.5,0,,linear
AI,2,32,7,1,2.5,0,,linear
AI,2,32,8,1,2.5,0,,linear
AI,2,32,9,1,2.5,0,,linear
AI,2,32,10,1,2.5,0,,linear
AI,2,32,11,1,2.5,0,,linear
AI,2,32,12,1,2.5,0,,linear
AI,2,32,13,1,2.5,0,,linear
AI,2,32,14,1,2.5,0,,linear
AI,2,32,15,1,2.5,0,,linear
AI,2,32,16,1,2.5,0,,linear
AI,2,32,17,1,2.5,0,,linear
AI,2,32,18,1,2.5,0,,linear
AI,2,32,19,0.625,1.45,0.114795918367,,linear
AI,2,32,20,1,2.5,0,,linear
AI,2,33,1,1,2.5,0,,linear
AI,2,33,2,1,2.5,0,,linear
AI,2,33,3,1,2.5,0,,linear
AI,2,33,4,1,2.5,0,,linear
AI,2,33,5,1,2.5,0,,linear
AI,2,33,6,1,2.5,0,,linear
AI,2,33,7,1,2.5,0,,linear
AI,2,33,8,1,2.5,0,,linear
AI,2,33,9,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,33,10,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,33,11,0.916666666667,2.26666666667,0.0191326530612,,linear
AI,2,33,12,0.885416666667,2.17916666667,0.0270314547837,,linear
AI,2,33,13,0.75,1.8,0.0669642857143,,linear
AI,2,33,14,0.75,1.8,0.0669642857143,,linear
AI,2,33,15,0.375,0.9,0.115131578947,,linear
AI,2,33,16,0.5625,1.35,0.126329787234,,linear
AI,2,33,17,0.625,1.45,0.114795918367,,linear
AI,2,33,18,0.25,0.4,0.267857142857,,linear
AI,2,33,19,0.0625,0.1,0.269886363636,,linear
AI,2,33,20,0,0,0.25,,linear
AI,2,34,1,0.8125,1.975,0.047268907563,,linear
AI,2,34,2,1,2.5,0,,linear
AI,2,34,3,0.9375,2.325,0.0140977443609,,linear
AI,2,34,4,1,2.5,0,,linear
AI,2,34,5,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,34,6,0.9375,2.325,0.0140977443609,,linear
AI,2,34,7,0.760416666667,1.97916666667,0.0410839160839,,linear
AI,2,34,8,0.75,1.8,0.0558035714286,,linear
AI,2,34,9,0.9375,2.325,0.0140977443609,,linear
AI,2,34,10,0.895833333333,2.20833333333,0.0178571428571,,linear
AI,2,34,11,0.833333333333,2.18333333333,0.032722513089,,linear
AI,2,34,12,0.625,1.45,0.114795918367,,linear
AI,2,34,13,0.9375,2.325,0.0140977443609,,linear
AI,2,34,14,0.4375,0.925,0.170454545455,,linear
AI,2,34,15,0.5,1.175,0.129310344828,,linear
AI,2,34,16,0.708333333333,1.83333333333,0.0551470588235,,linear
AI,2,34,17,0.4375,1.075,0.143072289157,,linear
AI,2,34,18,0.4375,1.075,0.143072289157,,linear
AI,2,34,19,0.4375,1.075,0.143072289157,,linear
AI,2,34,20,0.125,0.2,0.286458333333,,linear
AI,2,35,1,0.791666666667,1.96666666667,0.0456460674157,,linear
AI,2,35,2,0.895833333333,2.23333333333,0.0209407216495,,linear
AI,2,35,3,0.760416666667,1.84166666667,0.0485703812317,,linear
AI,2,35,4,0.604166666667,1.59166666667,0.024115755627,,linear
AI,2,35,5,0.479166666667,1.21666666667,0.138627819549,,linear
AI,2,35,6,0.583333333333,1.63333333333,0.0474683544304,,linear
AI,2,35,7,0.458333333333,1.18333333333,0.138358778626,,linear
AI,2,35,8,0.645833333333,1.70833333333,0.0596153846154,,linear
AI,2,35,9,0.770833333333,1.90833333333,0.0519340974212,,linear
AI,2,35,10,0.583333333333,1.38333333333,0.122377622378,,linear
AI,2,35,11,0.864583333333,2.13333333333,0.0307513297872,,linear
AI,2,35,12,0.8125,2,0.0416666666667,,linear
AI,2,35,13,0.760416666667,1.91666666667,0.0455357142857,,linear
AI,2,35,14,0.739583333333,1.83333333333,0.0579044117647,,linear
AI,2,35,15,0.510416666667,1.29166666667,0.0761363636364,,linear
AI,2,35,16,0.65625,1.75,0.0520833333333,,linear
AI,2,35,17,0.416666666667,1.11666666667,0.137795275591,,linear
AI,2,35,18,0.375,1.05,0.137195121951,,linear
AI,2,35,19,0.416666666667,1.11666666667,0.137795275591,,linear
AI,2,35,20,0.0833333333333,0.133333333333,0.275735294118,,linear
AI,2,36,1,0.916666666667,2.36666666667,0.0185643564356,,linear
AI,2,36,2,0.989583333333,2.47083333333,0.00225090036014,,linear
AI,2,36,3,1,2.5,0,,linear
AI,2,36,4,1,2.5,0,,linear
AI,2,36,5,1,2.5,0,,linear
AI,2,36,6,1,2.5,0,,linear
AI,2,36,7,1,2.5,0,,linear
AI,2,36,8,1,2.5,0,,linear
AI,2,36,9,1,2.5,0,,linear
AI,2,36,10,1,2.5,0,,linear
AI,2,36,11,1,2.5,0,,linear
AI,2,36,12,1,2.5,0,,linear
AI,2,36,13,1,2.5,0,,linear
AI,2,36,14,1,2.5,0,,linear
AI,2,36,15,1,2.5,0,,linear
AI,2,36,16,1,2.5,0,,linear
AI,2,36,17,1,2.5,0,,linear
AI,2,36,18,1,2.5,0,,linear
AI,2,36,19,1,2.5,0,,linear
AI,2,36,20,1,2.5,0,,linear
AI,2,37,1,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,37,2,1,2.5,0,,linear
AI,2,37,3,1,2.5,0,,linear
AI,2,37,4,1,2.5,0,,linear
AI,2,37,5,1,2.5,0,,linear
AI,2,37,6,1,2.5,0,,linear
AI,2,37,7,1,2.5,0,,linear
AI,2,37,8,1,2.5,0,,linear
AI,2,37,9,1,2.5,0,,linear
AI,2,37,10,1,2.5,0,,linear
AI,2,37,11,1,2.5,0,,linear
AI,2,37,12,1,2.5,0,,linear
AI,2,37,13,1,2.5,0,,linear
AI,2,37,14,1,2.5,0,,linear
AI,2,37,15,1,2.5,0,,linear
AI,2,37,16,1,2.5,0,,linear
AI,2,37,17,1,2.5,0,,linear
AI,2,37,18,1,2.5,0,,linear
AI,2,37,19,1,2.5,0,,linear
AI,2,37,20,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,38,1,0.875,2.225,0.0193798449612,,linear
AI,2,38,2,0.9375,2.325,0.0140977443609,,linear
AI,2,38,3,0.989583333333,2.48333333333,0.00224282296651,,linear
AI,2,38,4,0.9375,2.325,0.0140977443609,,linear
AI,2,38,5,0.604166666667,1.41666666667,0.118534482759,,linear
AI,2,38,6,0.927083333333,2.38333333333,0.0146243842365,,linear
AI,2,38,7,0.989583333333,2.48333333333,0.00224282296651,,linear
AI,2,38,8,0.927083333333,2.30833333333,0.0149559193955,,linear
AI,2,38,9,0.947916666667,2.41666666667,0.00990853658537,,linear
AI,2,38,10,0.916666666667,2.29166666667,0.0158227848101,,linear
AI,2,38,11,0.979166666667,2.46666666667,0.00450721153846,,linear
AI,2,38,12,0.8125,2,0.0434027777778,,linear
AI,2,38,13,0.9375,2.4,0.0107230392157,,linear
AI,2,38,14,0.916666666667,2.36666666667,0.0123762376238,,linear
AI,2,38,15,0.8125,2.125,0.035,,linear
AI,2,38,16,0.875,2.3,0.0284090909091,,linear
AI,2,38,17,0.6875,1.925,0.0373931623932,,linear
AI,2,38,18,0.604166666667,1.54166666667,0.0922131147541,,linear
AI,2,38,19,0.875,2.225,0.0193798449612,,linear
AI,2,38,20,0.78125,1.9625,0.0237341772152,,linear
AI,2,39,1,0.458333333333,1.08333333333,0.135,,linear
AI,2,39,2,0.4375,1,0.1484375,,linear
AI,2,39,3,0.229166666667,0.616666666667,0.132087628866,,linear
AI,2,39,4,0.208333333333,0.458333333333,0.192857142857,,linear
AI,2,39,5,0.25,0.55,0.201612903226,,linear
AI,2,39,6,0.197916666667,0.516666666667,0.132211538462,,linear
AI,2,39,7,0.135416666667,0.291666666667,0.223790322581,,linear
AI,2,39,8,0.114583333333,0.208333333333,0.260775862069,,linear
AI,2,39,9,0.125,0.2,0.286458333333,,linear
AI,2,39,10,0.0416666666667,0.0666666666667,0.263671875,,linear
AI,2,39,11,0.3125,0.75,0.145833333333,,linear
AI,2,39,12,0.364583333333,0.808333333333,0.171370967742,,linear
AI,2,39,13,0.34375,0.7375,0.184352517986,,linear
AI,2,39,14,0.375,0.7875,0.183566433566,,linear
AI,2,39,15,0.385416666667,0.841666666667,0.171097285068,,linear
AI,2,39,16,0.375,0.825,0.171232876712,,linear
AI,2,39,17,0.395833333333,0.858333333333,0.170964125561,,linear
AI,2,39,18,0.40625,0.9,0.163103070175,,linear
AI,2,39,19,0.395833333333,0.858333333333,0.170964125561,,linear
AI,2,39,20,0.385416666667,0.841666666667,0.171097285068,,linear
AI,2,40,1,0.729166666667,1.81666666667,0.0610207100592,,linear
AI,2,40,2,0.84375,2.175,0.0270669291339,,linear
AI,2,40,3,0.9375,2.4,0.0137867647059,,linear
AI,2,40,4,1,2.5,0,,linear
AI,2,40,5,1,2.5,0,,linear
AI,2,40,6,1,2.5,0,,linear
AI,2,40,7,0.989583333333,2.47083333333,0.00225090036014,,linear
AI,2,40,8,0.989583333333,2.48333333333,0.00224282296651,,linear
AI,2,40,9,0.583333333333,1.35833333333,0.11925795053,,linear
AI,2,40,10,0.489583333333,1.10833333333,0.117341897233,,linear
AI,2,40,11,0.479166666667,1.24166666667,0.05343866171,,linear
AI,2,40,12,0.46875,1.225,0.0877808988764,,linear
AI,2,40,13,0.833333333333,2.15833333333,0.0296833773087,,linear
AI,2,40,14,0.6875,1.7,0.0752314814815,,linear
AI,2,40,15,0.708333333333,1.83333333333,0.0551470588235,,linear
AI,2,40,16,0.53125,1.425,0.0891323024055,,linear
AI,2,40,17,0.166666666667,0.466666666667,0.142045454545,,linear
AI,2,40,18,0.166666666667,0.391666666667,0.194610778443,,linear
AI,2,40,19,0.458333333333,1.20833333333,0.0471698113208,,linear
AI,2,40,20,0.458333333333,1.15833333333,0.0772200772201,,linear
AI,2,41,1,0.458333333333,0.983333333333,0.147058823529,,linear
AI,2,41,2,0.458333333333,0.983333333333,0.141806722689,,linear
AI,2,41,3,0.5,1.1,0.119047619048,,linear
AI,2,41,4,0.604166666667,1.39166666667,0.0936411149826,,linear
AI,2,41,5,0.791666666667,1.91666666667,0.0535714285714,,linear
AI,2,41,6,0.6875,1.625,0.0694444444444,,linear
AI,2,41,7,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,41,8,0.864583333333,2.12083333333,0.0325433911883,,linear
AI,2,41,9,0.885416666667,2.17916666667,0.0270314547837,,linear
AI,2,41,10,1,2.5,0,,linear
AI,2,41,11,1,2.5,0,,linear
AI,2,41,12,1,2.5,0,,linear
AI,2,41,13,1,2.5,0,,linear
AI,2,41,14,1,2.5,0,,linear
AI,2,41,15,1,2.5,0,,linear
AI,2,41,16,1,2.5,0,,linear
AI,2,41,17,1,2.5,0,,linear
AI,2,41,18,1,2.5,0,,linear
AI,2,41,19,1,2.5,0,,linear
AI,2,41,20,1,2.5,0,,linear
AI,2,42,1,0.739583333333,1.85833333333,0.0337099125364,,linear
AI,2,42,2,0.875,2.15,0.0198412698413,,linear
AI,2,42,3,1,2.5,0,,linear
AI,2,42,4,1,2.5,0,,linear
AI,2,42,5,1,2.5,0,,linear
AI,2,42,6,1,2.5,0,,linear
AI,2,42,7,1,2.5,0,,linear
AI,2,42,8,1,2.5,0,,linear
AI,2,42,9,1,2.5,0,,linear
AI,2,42,10,1,2.5,0,,linear
AI,2,42,11,1,2.5,0,,linear
AI,2,42,12,1,2.5,0,,linear
AI,2,42,13,1,2.5,0,,linear
AI,2,42,14,1,2.5,0,,linear
AI,2,42,15,1,2.5,0,,linear
AI,2,42,16,1,2.5,0,,linear
AI,2,42,17,1,2.5,0,,linear
AI,2,42,18,1,2.5,0,,linear
AI,2,42,19,1,2.5,0,,linear
AI,2,42,20,1,2.5,0,,linear
AI,2,43,1,0.520833333333,1.28333333333,0.107208029197,,linear
AI,2,43,2,0.5625,1.275,0.107600732601,,linear
AI,2,43,3,0.541666666667,1.21666666667,0.117481203008,,linear
AI,2,43,4,0.5625,1.275,0.0961538461538,,linear
AI,2,43,5,0.572916666667,1.30416666667,0.0938065099458,,linear
AI,2,43,6,0.541666666667,1.24166666667,0.0952602230483,,linear
AI,2,43,7,0.489583333333,1.17083333333,0.0851727447217,,linear
AI,2,43,8,0.479166666667,1.14166666667,0.0875486381323,,linear
AI,2,43,9,0.510416666667,1.25416666667,0.070471349353,,linear
AI,2,43,10,0.583333333333,1.33333333333,0.0915178571429,,linear
AI,2,43,11,0.614583333333,1.42083333333,0.084982788296,,linear
AI,2,43,12,0.666666666667,1.56666666667,0.0750811688312,,linear
AI,2,43,13,0.666666666667,1.56666666667,0.0750811688312,,linear
AI,2,43,14,0.635416666667,1.47916666667,0.0808823529412,,linear
AI,2,43,15,0.666666666667,1.56666666667,0.0750811688312,,linear
AI,2,43,16,0.635416666667,1.47916666667,0.0808823529412,,linear
AI,2,43,17,0.635416666667,1.47916666667,0.0766806722689,,linear
AI,2,43,18,0.625,1.45,0.0807823129252,,linear
AI,2,43,19,0.666666666667,1.56666666667,0.0689935064935,,linear
AI,2,43,20,0.697916666667,1.65416666667,0.0637755102041,,linear
AI,2,44,1,0.4375,1.0625,0.126262626263,,linear
AI,2,44,2,0.40625,0.925,0.150162337662,,linear
AI,2,44,3,0.427083333333,0.970833333333,0.144027484144,,linear
AI,2,44,4,0.364583333333,0.858333333333,0.149943946188,,linear
AI,2,44,5,0.15625,0.2625,0.274339933993,,linear
AI,2,44,6,0.104166666667,0.241666666667,0.213926174497,,linear
AI,2,44,7,0.333333333333,0.795833333333,0.150812064965,,linear
AI,2,44,8,0.260416666667,0.541666666667,0.211148648649,,linear
AI,2,44,9,0.166666666667,0.466666666667,0.142045454545,,linear
AI,2,44,10,0.15625,0.2875,0.260922330097,,linear
AI,2,44,11,0.302083333333,0.820833333333,0.110125858124,,linear
AI,2,44,12,0.322916666667,0.779166666667,0.150761124122,,linear
AI,2,44,13,0.145833333333,0.245833333333,0.267558528428,,linear
AI,2,44,14,0.25,0.6625,0.128446115288,,linear
AI,2,44,15,0.302083333333,0.745833333333,0.14468973747,,linear
AI,2,44,16,0.25,0.5375,0.189701897019,,linear
AI,2,44,17,0.395833333333,1.07083333333,0.0653923541247,,linear
AI,2,44,18,0.46875,1.1,0.115327380952,,linear
AI,2,44,19,0.197916666667,0.516666666667,0.132211538462,,linear
AI,2,44,20,0.3125,0.875,0.0694444444444,,linear
AI,2,45,1,0.895833333333,2.20833333333,0.0243506493506,,linear
AI,2,45,2,1,2.5,0,,linear
AI,2,45,3,1,2.5,0,,linear
AI,2,45,4,1,2.5,0,,linear
AI,2,45,5,1,2.5,0,,linear
AI,2,45,6,1,2.5,0,,linear
AI,2,45,7,1,2.5,0,,linear
AI,2,45,8,1,2.5,0,,linear
AI,2,45,9,1,2.5,0,,linear
AI,2,45,10,1,2.5,0,,linear
AI,2,45,11,1,2.5,0,,linear
AI,2,45,12,1,2.5,0,,linear
AI,2,45,13,1,2.5,0,,linear
AI,2,45,14,1,2.5,0,,linear
AI,2,45,15,1,2.5,0,,linear
AI,2,45,16,1,2.5,0,,linear
AI,2,45,17,1,2.5,0,,linear
AI,2,45,18,1,2.5,0,,linear
AI,2,45,19,1,2.5,0,,linear
AI,2,45,20,1,2.5,0,,linear
AI,2,46,1,0.354166666667,0.691666666667,0.193965517241,,linear
AI,2,46,2,0.291666666667,0.516666666667,0.233516483516,,linear
AI,2,46,3,0.3125,0.575,0.228174603175,,linear
AI,2,46,4,0.375,0.75,0.196428571429,,linear
AI,2,46,5,0.395833333333,0.808333333333,0.17569124424,,linear
AI,2,46,6,0.260416666667,0.429166666667,0.26056851312,,linear
AI,2,46,7,0.395833333333,0.808333333333,0.187211981567,,linear
AI,2,46,8,0.3125,0.575,0.221560846561,,linear
AI,2,46,9,0.5,1.1,0.14880952381,,linear
AI,2,46,10,0.541666666667,1.21666666667,0.136278195489,,linear
AI,2,46,11,0.791666666667,1.91666666667,0.0535714285714,,linear
AI,2,46,12,0.833333333333,2.03333333333,0.0412087912088,,linear
AI,2,46,13,1,2.5,0,,linear
AI,2,46,14,1,2.5,0,,linear
AI,2,46,15,1,2.5,0,,linear
AI,2,46,16,1,2.5,0,,linear
AI,2,46,17,1,2.5,0,,linear
AI,2,46,18,1,2.5,0,,linear
AI,2,46,19,1,2.5,0,,linear
AI,2,46,20,1,2.5,0,,linear
AI,2,47,1,0.645833333333,1.73333333333,0.0514481707317,,linear
AI,2,47,2,0.770833333333,2.13333333333,0.0382313829787,,linear
AI,2,47,3,0.791666666667,2.16666666667,0.0361842105263,,linear
AI,2,47,4,0.416666666667,1.11666666667,0.137795275591,,linear
AI,2,47,5,0.71875,2.0125,0.0389004149378,,linear
AI,2,47,6,0.739583333333,2.07083333333,0.0398575305292,,linear
AI,2,47,7,0.75,2.1,0.0403225806452,,linear
AI,2,47,8,0.375,1.05,0.137195121951,,linear
AI,2,47,9,0.333333333333,0.783333333333,0.163551401869,,linear
AI,2,47,10,0.541666666667,1.36666666667,0.0572183098592,,linear
AI,2,47,11,0.65625,1.8375,0.0302863436123,,linear
AI,2,47,12,0.53125,1.3875,0.0839877835951,,linear
AI,2,47,13,0.65625,1.8375,0.0302863436123,,linear
AI,2,47,14,0.729166666667,2.04166666667,0.0393835616438,,linear
AI,2,47,15,0.583333333333,1.63333333333,0.0474683544304,,linear
AI,2,47,16,0.364583333333,1.02083333333,0.0579896907216,,linear
AI,2,47,17,0.708333333333,1.95833333333,0.0352112676056,,linear
AI,2,47,18,0.770833333333,2.13333333333,0.0382313829787,,linear
AI,2,47,19,0.552083333333,1.52083333333,0.0671487603306,,linear
AI,2,47,20,0.46875,1.3125,0.0506756756757,,linear
AI,2,48,1,0.854166666667,2.19166666667,0.0146866840731,,linear
AI,2,48,2,0.916666666667,2.31666666667,0.0125628140704,,linear
AI,2,48,3,0.979166666667,2.46666666667,0.00450721153846,,linear
AI,2,48,4,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,5,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,6,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,7,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,8,0.947916666667,2.40416666667,0.00994492044064,,linear
AI,2,48,9,0.947916666667,2.41666666667,0.0114329268293,,linear
AI,2,48,10,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,11,0.916666666667,2.36666666667,0.0185643564356,,linear
AI,2,48,12,0.854166666667,2.19166666667,0.0244778067885,,linear
AI,2,48,13,0.583333333333,1.38333333333,0.122377622378,,linear
AI,2,48,14,0.458333333333,1.18333333333,0.138358778626,,linear
AI,2,48,15,0.729166666667,1.99166666667,0.033077994429,,linear
AI,2,48,16,0.895833333333,2.33333333333,0.0203125,,linear
AI,2,48,17,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,18,0.958333333333,2.43333333333,0.00910194174757,,linear
AI,2,48,19,0.520833333333,1.28333333333,0.12545620438,,linear
AI,2,48,20,0.0208333333333,0.0333333333333,0.257056451613,,linear
AI,2,49,1,0.625,1.625,0.031746031746,,linear
AI,2,49,2,0.833333333333,2.13333333333,0.0232712765957,,linear
AI,2,49,3,0.9375,2.375,0.0108024691358,,linear
AI,2,49,4,0.864583333333,2.18333333333,0.0106348167539,,linear
AI,2,49,5,0.84375,2.125,0.0108333333333,,linear
AI,2,49,6,0.885416666667,2.26666666667,0.0103635204082,,linear
AI,2,49,7,0.78125,1.9625,0.0413150492264,,linear
AI,2,49,8,0.635416666667,1.57916666667,0.045436187399,,linear
AI,2,49,9,0.635416666667,1.60416666667,0.033,,linear
AI,2,49,10,0.4375,1.075,0.0878514056225,,linear
AI,2,49,11,0.489583333333,1.24583333333,0.0521799628942,,linear
AI,2,49,12,0.479166666667,1.20416666667,0.0637996219282,,linear
AI,2,49,13,0.5625,1.45,0.0403911564626,,linear
AI,2,49,14,0.416666666667,1.04166666667,0.0841836734694,,linear
AI,2,49,15,0.541666666667,1.35416666667,0.0597345132743,,linear
AI,2,49,16,0.583333333333,1.49583333333,0.0479966611018,,linear
AI,2,49,17,0.46875,1.1625,0.0782755298651,,linear
AI,2,49,18,0.416666666667,1.04166666667,0.0867346938776,,linear
AI,2,49,19,0.145833333333,0.295833333333,0.221061093248,,linear
AI,2,49,20,0.166666666667,0.391666666667,0.187125748503,,linear
AI,2,50,1,0.739583333333,1.98333333333,0.0305516759777,,linear
AI,2,50,2,0.635416666667,1.69166666667,0.00290247678019,,linear
AI,2,50,3,0.520833333333,1.39583333333,0.0239130434783,,linear
AI,2,50,4,0.46875,1.1625,0.0782755298651,,linear
AI,2,50,5,0.333333333333,0.870833333333,0.0835189309577,,linear
AI,2,50,6,0.354166666667,0.829166666667,0.133826879271,,linear
AI,2,50,7,0.229166666667,0.566666666667,0.132978723404,,linear
AI,2,50,8,0.239583333333,0.633333333333,0.135522959184,,linear
AI,2,50,9,0.291666666667,0.741666666667,0.110645933014,,linear
AI,2,50,10,0.21875,0.5875,0.106627296588,,linear
AI,2,50,11,0.239583333333,0.508333333333,0.195096685083,,linear
AI,2,50,12,0.1875,0.4625,0.156695156695,,linear
AI,2,50,13,0.15625,0.375,0.179924242424,,linear
AI,2,50,14,0.125,0.35,0.138888888889,,linear
AI,2,50,15,0.0833333333333,0.233333333333,0.177364864865,,linear
AI,2,50,16,0.166666666667,0.341666666667,0.221273291925,,linear
AI,2,50,17,0.166666666667,0.441666666667,0.137283236994,,linear
AI,2,50,18,0.135416666667,0.366666666667,0.146722560976,,linear
AI,2,50,19,0.135416666667,0.366666666667,0.142911585366,,linear
AI,2,50,20,0.270833333333,0.758333333333,0.0859004739336,,linear
AI,2,51,1,0.729166666667,1.79166666667,0.0466417910448,,linear
AI,2,51,2,0.75,1.8375,0.0440528634361,,linear
AI,2,51,3,0.802083333333,1.97083333333,0.0324333800842,,linear
AI,2,51,4,0.84375,2.0875,0.0345816464238,,linear
AI,2,51,5,0.6875,1.625,0.0615079365079,,linear
AI,2,51,6,0.927083333333,2.29583333333,0.015012642225,,linear
AI,2,51,7,0.979166666667,2.44166666667,0.00453995157385,,linear
AI,2,51,8,0.625,1.45,0.114795918367,,linear
AI,2,51,9,0.604166666667,1.44166666667,0.0703924914676,,linear
AI,2,51,10,0.46875,1.2125,0.0717984934087,,linear
AI,2,51,11,0.770833333333,1.93333333333,0.0443892045455,,linear
AI,2,51,12,0.614583333333,1.54583333333,0.0419394435352,,linear
AI,2,51,13,0.604166666667,1.47916666667,0.0609243697479,,linear
AI,2,51,14,0.71875,1.8,0.0362723214286,,linear
AI,2,51,15,0.895833333333,2.25833333333,0.0143861892583,,linear
AI,2,51,16,0.65625,1.5625,0.0965447154472,,linear
AI,2,51,17,0.291666666667,0.716666666667,0.121359223301,,linear
AI,2,51,18,0.28125,0.65,0.162563131313,,linear
AI,2,51,19,0.40625,0.9875,0.124475890985,,linear
AI,2,51,20,0.375,0.975,0.084388185654,,linear
AI,2,52,1,0.708333333333,1.83333333333,0.0551470588235,,linear
AI,2,52,2,0.520833333333,1.29583333333,0.0816696914701,,linear
AI,2,52,3,0.4375,1.075,0.0978915662651,,linear
AI,2,52,4,0.458333333333,1.13333333333,0.0927734375,,linear
AI,2,52,5,0.416666666667,0.954166666667,0.138592750533,,linear
AI,2,52,6,0.447916666667,1.09166666667,0.103336653386,,linear
AI,2,52,7,0.416666666667,1.01666666667,0.113636363636,,linear
AI,2,52,8,0.604166666667,1.54166666667,0.0922131147541,,linear
AI,2,52,9,0.458333333333,1.10833333333,0.098814229249,,linear
AI,2,52,10,0.385416666667,0.941666666667,0.105954935622,,linear
AI,2,52,11,0.479166666667,1.16666666667,0.0841346153846,,linear
AI,2,52,12,0.510416666667,1.26666666667,0.0700827205882,,linear
AI,2,52,13,0.552083333333,1.38333333333,0.0579108391608,,linear
AI,2,52,14,0.583333333333,1.48333333333,0.0461409395973,,linear
AI,2,52,15,0.625,1.6,0.0360576923077,,linear
AI,2,52,16,0.666666666667,1.71666666667,0.034509202454,,linear
AI,2,52,17,0.791666666667,2.06666666667,0.0373641304348,,linear
AI,2,52,18,0.729166666667,1.89166666667,0.0342219020173,,linear
AI,2,52,19,0.78125,2.025,0.0301308539945,,linear
AI,2,52,20,0.510416666667,1.26666666667,0.13671875,,linear
MI,1,1,1,0.75,1.425,0.0644329896907,,linear
MI,1,1,2,0.895833333333,1.73333333333,0.0285823170732,,linear
MI,1,1,3,1,1.9,0,,linear
MI,1,1,4,1,1.9,0,,linear
MI,1,1,5,1,1.9,0,,linear
MI,1,1,6,1,1.9,0,,linear
MI,1,1,7,1,1.9,0,,linear
MI,1,1,8,1,1.9,0,,linear
MI,1,1,9,1,1.9,0,,linear
MI,1,1,10,1,1.9,0,,linear
MI,1,1,11,1,1.9,0,,linear
MI,1,1,12,1,1.9,0,,linear
MI,1,1,13,1,1.9,0,,linear
MI,1,1,14,1,1.9,0,,linear
MI,1,1,15,1,1.9,0,,linear
MI,1,1,16,1,1.9,0,,linear
MI,1,1,17,1,1.9,0,,linear
MI,1,1,18,0.875,1.55,0.0367647058824,,linear
MI,1,1,19,0.864583333333,1.53333333333,0.0380345394737,,linear
